cluster_id,date,month,day_of_week,hour,violation_count,center_lat,center_lon
964,2024-01-24,1,2,20,8,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,0,1,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,2,6,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,3,4,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,4,5,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,5,11,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,6,15,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,7,2,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,9,8,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,10,1,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,18,12,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,19,10,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,20,23,13.0084683488179,77.69536673732148
964,2024-01-25,1,3,21,2,13.0084683488179,77.69536673732148
964,2024-01-26,1,4,7,1,13.0084683488179,77.69536673732148
964,2024-01-26,1,4,18,11,13.0084683488179,77.69536673732148
964,2024-01-26,1,4,19,2,13.0084683488179,77.69536673732148
964,2024-01-27,1,5,18,13,13.0084683488179,77.69536673732148
964,2024-01-27,1,5,19,3,13.0084683488179,77.69536673732148
964,2024-01-28,1,6,19,1,13.0084683488179,77.69536673732148
964,2024-01-29,1,0,0,1,13.0084683488179,77.69536673732148
964,2024-01-29,1,0,7,1,13.0084683488179,77.69536673732148
964,2024-01-29,1,0,22,9,13.0084683488179,77.69536673732148
964,2024-01-29,1,0,23,3,13.0084683488179,77.69536673732148
964,2024-01-30,1,1,0,1,13.0084683488179,77.69536673732148
964,2024-01-30,1,1,3,5,13.0084683488179,77.69536673732148
964,2024-01-30,1,1,4,3,13.0084683488179,77.69536673732148
964,2024-01-30,1,1,5,1,13.0084683488179,77.69536673732148
964,2024-01-30,1,1,6,2,13.0084683488179,77.69536673732148
964,2024-01-30,1,1,19,5,13.0084683488179,77.69536673732148
964,2024-01-30,1,1,20,1,13.0084683488179,77.69536673732148
964,2024-01-31,1,2,15,1,13.0084683488179,77.69536673732148
964,2024-01-31,1,2,17,4,13.0084683488179,77.69536673732148
964,2024-01-31,1,2,18,5,13.0084683488179,77.69536673732148
964,2024-01-31,1,2,19,1,13.0084683488179,77.69536673732148
964,2024-01-31,1,2,21,1,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,2,6,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,4,2,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,5,11,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,6,1,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,7,10,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,8,1,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,17,4,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,18,1,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,19,3,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,20,2,13.0084683488179,77.69536673732148
964,2024-02-01,2,3,21,2,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,0,1,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,3,1,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,4,1,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,5,1,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,17,1,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,18,8,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,19,1,13.0084683488179,77.69536673732148
964,2024-02-02,2,4,20,3,13.0084683488179,77.69536673732148
964,2024-02-03,2,5,4,1,13.0084683488179,77.69536673732148
964,2024-02-03,2,5,8,3,13.0084683488179,77.69536673732148
964,2024-02-03,2,5,20,2,13.0084683488179,77.69536673732148
964,2024-02-04,2,6,4,1,13.0084683488179,77.69536673732148
964,2024-02-04,2,6,8,1,13.0084683488179,77.69536673732148
964,2024-02-04,2,6,11,1,13.0084683488179,77.69536673732148
964,2024-02-04,2,6,16,1,13.0084683488179,77.69536673732148
964,2024-02-04,2,6,18,7,13.0084683488179,77.69536673732148
964,2024-02-04,2,6,19,11,13.0084683488179,77.69536673732148
964,2024-02-04,2,6,20,20,13.0084683488179,77.69536673732148
964,2024-02-05,2,0,3,1,13.0084683488179,77.69536673732148
964,2024-02-05,2,0,7,1,13.0084683488179,77.69536673732148
964,2024-02-05,2,0,11,1,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,2,2,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,4,2,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,5,1,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,6,2,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,8,1,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,11,1,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,12,1,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,13,2,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,14,3,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,15,3,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,16,4,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,17,1,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,18,2,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,19,4,13.0084683488179,77.69536673732148
964,2024-02-06,2,1,20,3,13.0084683488179,77.69536673732148
964,2024-02-07,2,2,0,1,13.0084683488179,77.69536673732148
964,2024-02-07,2,2,2,3,13.0084683488179,77.69536673732148
964,2024-02-07,2,2,20,9,13.0084683488179,77.69536673732148
964,2024-02-08,2,3,7,4,13.0084683488179,77.69536673732148
964,2024-02-08,2,3,21,1,13.0084683488179,77.69536673732148
964,2024-02-08,2,3,23,2,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,3,3,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,4,7,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,5,19,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,6,14,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,7,10,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,8,7,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,9,2,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,16,1,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,17,1,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,18,1,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,19,1,13.0084683488179,77.69536673732148
964,2024-02-09,2,4,20,8,13.0084683488179,77.69536673732148
964,2024-02-10,2,5,4,1,13.0084683488179,77.69536673732148
964,2024-02-10,2,5,5,13,13.0084683488179,77.69536673732148
964,2024-02-10,2,5,6,21,13.0084683488179,77.69536673732148
964,2024-02-10,2,5,7,7,13.0084683488179,77.69536673732148
964,2024-02-10,2,5,21,1,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,1,3,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,3,7,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,4,2,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,5,4,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,7,1,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,19,7,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,20,6,13.0084683488179,77.69536673732148
964,2024-02-11,2,6,23,9,13.0084683488179,77.69536673732148
964,2024-02-12,2,0,0,4,13.0084683488179,77.69536673732148
964,2024-02-12,2,0,2,2,13.0084683488179,77.69536673732148
964,2024-02-12,2,0,20,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,2,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,4,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,8,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,13,2,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,16,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,17,5,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,18,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,19,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,20,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,21,1,13.0084683488179,77.69536673732148
964,2024-02-13,2,1,22,1,13.0084683488179,77.69536673732148
964,2024-02-14,2,2,5,1,13.0084683488179,77.69536673732148
964,2024-02-14,2,2,6,1,13.0084683488179,77.69536673732148
964,2024-02-14,2,2,18,1,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,5,1,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,7,2,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,11,1,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,12,2,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,16,13,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,17,18,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,18,11,13.0084683488179,77.69536673732148
964,2024-02-15,2,3,19,2,13.0084683488179,77.69536673732148
964,2024-02-16,2,4,7,1,13.0084683488179,77.69536673732148
964,2024-02-16,2,4,19,6,13.0084683488179,77.69536673732148
964,2024-02-16,2,4,20,1,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,4,3,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,6,3,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,8,1,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,17,9,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,18,10,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,19,16,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,20,3,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,21,1,13.0084683488179,77.69536673732148
964,2024-02-17,2,5,22,3,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,0,15,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,2,1,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,14,2,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,15,1,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,16,13,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,17,14,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,18,9,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,19,11,13.0084683488179,77.69536673732148
964,2024-02-18,2,6,20,13,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,2,5,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,3,5,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,4,2,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,7,4,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,8,1,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,19,5,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,20,2,13.0084683488179,77.69536673732148
964,2024-02-19,2,0,21,1,13.0084683488179,77.69536673732148
964,2024-02-20,2,1,2,3,13.0084683488179,77.69536673732148
964,2024-02-20,2,1,3,1,13.0084683488179,77.69536673732148
964,2024-02-20,2,1,6,1,13.0084683488179,77.69536673732148
964,2024-02-20,2,1,17,1,13.0084683488179,77.69536673732148
964,2024-02-20,2,1,19,4,13.0084683488179,77.69536673732148
964,2024-02-20,2,1,20,2,13.0084683488179,77.69536673732148
964,2024-02-21,2,2,5,18,13.0084683488179,77.69536673732148
964,2024-02-21,2,2,6,28,13.0084683488179,77.69536673732148
964,2024-02-21,2,2,7,5,13.0084683488179,77.69536673732148
964,2024-02-21,2,2,8,5,13.0084683488179,77.69536673732148
964,2024-02-21,2,2,19,2,13.0084683488179,77.69536673732148
964,2024-02-21,2,2,22,1,13.0084683488179,77.69536673732148
964,2024-02-22,2,3,19,5,13.0084683488179,77.69536673732148
964,2024-02-22,2,3,20,10,13.0084683488179,77.69536673732148
964,2024-02-23,2,4,4,3,13.0084683488179,77.69536673732148
964,2024-02-23,2,4,5,3,13.0084683488179,77.69536673732148
964,2024-02-23,2,4,6,11,13.0084683488179,77.69536673732148
964,2024-02-23,2,4,7,3,13.0084683488179,77.69536673732148
964,2024-02-24,2,5,5,2,13.0084683488179,77.69536673732148
964,2024-02-24,2,5,8,2,13.0084683488179,77.69536673732148
964,2024-02-24,2,5,19,3,13.0084683488179,77.69536673732148
964,2024-02-24,2,5,20,5,13.0084683488179,77.69536673732148
964,2024-02-25,2,6,7,5,13.0084683488179,77.69536673732148
964,2024-02-25,2,6,18,3,13.0084683488179,77.69536673732148
964,2024-02-25,2,6,19,19,13.0084683488179,77.69536673732148
964,2024-02-25,2,6,20,2,13.0084683488179,77.69536673732148
964,2024-02-26,2,0,5,6,13.0084683488179,77.69536673732148
964,2024-02-26,2,0,18,9,13.0084683488179,77.69536673732148
964,2024-02-26,2,0,19,10,13.0084683488179,77.69536673732148
964,2024-02-26,2,0,22,6,13.0084683488179,77.69536673732148
964,2024-02-26,2,0,23,2,13.0084683488179,77.69536673732148
964,2024-02-27,2,1,1,3,13.0084683488179,77.69536673732148
964,2024-02-27,2,1,2,1,13.0084683488179,77.69536673732148
964,2024-02-27,2,1,3,8,13.0084683488179,77.69536673732148
964,2024-02-27,2,1,8,2,13.0084683488179,77.69536673732148
964,2024-02-27,2,1,19,3,13.0084683488179,77.69536673732148
964,2024-02-27,2,1,20,2,13.0084683488179,77.69536673732148
964,2024-02-27,2,1,23,5,13.0084683488179,77.69536673732148
964,2024-02-28,2,2,4,2,13.0084683488179,77.69536673732148
964,2024-02-28,2,2,11,5,13.0084683488179,77.69536673732148
964,2024-02-28,2,2,16,15,13.0084683488179,77.69536673732148
964,2024-02-28,2,2,17,13,13.0084683488179,77.69536673732148
964,2024-02-28,2,2,18,23,13.0084683488179,77.69536673732148
964,2024-02-28,2,2,19,11,13.0084683488179,77.69536673732148
964,2024-02-29,2,3,3,1,13.0084683488179,77.69536673732148
964,2024-02-29,2,3,4,1,13.0084683488179,77.69536673732148
964,2024-02-29,2,3,5,4,13.0084683488179,77.69536673732148
964,2024-02-29,2,3,6,2,13.0084683488179,77.69536673732148
964,2024-03-01,3,4,18,6,13.0084683488179,77.69536673732148
964,2024-03-01,3,4,19,19,13.0084683488179,77.69536673732148
964,2024-03-01,3,4,20,1,13.0084683488179,77.69536673732148
964,2024-03-01,3,4,21,1,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,1,9,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,2,1,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,4,2,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,6,1,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,18,13,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,19,17,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,20,8,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,21,1,13.0084683488179,77.69536673732148
964,2024-03-02,3,5,23,3,13.0084683488179,77.69536673732148
964,2024-03-03,3,6,0,2,13.0084683488179,77.69536673732148
964,2024-03-03,3,6,4,1,13.0084683488179,77.69536673732148
964,2024-03-03,3,6,20,1,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,5,1,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,17,1,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,18,11,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,19,28,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,20,4,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,21,7,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,22,2,13.0084683488179,77.69536673732148
964,2024-03-04,3,0,23,4,13.0084683488179,77.69536673732148
964,2024-03-05,3,1,0,4,13.0084683488179,77.69536673732148
964,2024-03-05,3,1,1,1,13.0084683488179,77.69536673732148
964,2024-03-05,3,1,6,2,13.0084683488179,77.69536673732148
964,2024-03-05,3,1,7,9,13.0084683488179,77.69536673732148
964,2024-03-05,3,1,18,9,13.0084683488179,77.69536673732148
964,2024-03-05,3,1,19,10,13.0084683488179,77.69536673732148
964,2024-03-05,3,1,20,3,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,0,17,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,1,1,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,3,5,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,4,1,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,5,7,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,6,4,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,7,5,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,18,12,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,19,7,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,20,4,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,21,1,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,22,5,13.0084683488179,77.69536673732148
964,2024-03-06,3,2,23,1,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,2,9,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,3,3,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,6,1,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,16,5,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,17,22,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,18,11,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,19,5,13.0084683488179,77.69536673732148
964,2024-03-07,3,3,20,1,13.0084683488179,77.69536673732148
964,2024-03-08,3,4,0,1,13.0084683488179,77.69536673732148
964,2024-03-08,3,4,6,23,13.0084683488179,77.69536673732148
964,2024-03-08,3,4,7,1,13.0084683488179,77.69536673732148
964,2024-03-08,3,4,19,20,13.0084683488179,77.69536673732148
964,2024-03-08,3,4,20,1,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,0,1,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,2,1,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,3,9,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,4,7,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,5,12,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,6,1,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,18,21,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,19,14,13.0084683488179,77.69536673732148
964,2024-03-09,3,5,23,1,13.0084683488179,77.69536673732148
964,2024-03-10,3,6,4,1,13.0084683488179,77.69536673732148
964,2024-03-10,3,6,5,1,13.0084683488179,77.69536673732148
964,2024-03-10,3,6,6,6,13.0084683488179,77.69536673732148
964,2024-03-10,3,6,18,18,13.0084683488179,77.69536673732148
964,2024-03-10,3,6,19,3,13.0084683488179,77.69536673732148
964,2024-03-10,3,6,20,1,13.0084683488179,77.69536673732148
964,2024-03-10,3,6,21,2,13.0084683488179,77.69536673732148
964,2024-03-11,3,0,16,2,13.0084683488179,77.69536673732148
964,2024-03-11,3,0,19,2,13.0084683488179,77.69536673732148
964,2024-03-11,3,0,20,1,13.0084683488179,77.69536673732148
964,2024-03-12,3,1,0,1,13.0084683488179,77.69536673732148
964,2024-03-12,3,1,19,2,13.0084683488179,77.69536673732148
964,2024-03-12,3,1,20,5,13.0084683488179,77.69536673732148
964,2024-03-12,3,1,21,1,13.0084683488179,77.69536673732148
964,2024-03-12,3,1,22,1,13.0084683488179,77.69536673732148
964,2024-03-13,3,2,1,1,13.0084683488179,77.69536673732148
964,2024-03-13,3,2,2,1,13.0084683488179,77.69536673732148
964,2024-03-13,3,2,3,3,13.0084683488179,77.69536673732148
964,2024-03-13,3,2,7,4,13.0084683488179,77.69536673732148
964,2024-03-13,3,2,8,5,13.0084683488179,77.69536673732148
964,2024-03-13,3,2,18,1,13.0084683488179,77.69536673732148
964,2024-03-13,3,2,20,1,13.0084683488179,77.69536673732148
964,2024-03-14,3,3,19,1,13.0084683488179,77.69536673732148
964,2024-03-14,3,3,20,2,13.0084683488179,77.69536673732148
964,2024-03-14,3,3,21,2,13.0084683488179,77.69536673732148
964,2024-03-15,3,4,8,11,13.0084683488179,77.69536673732148
964,2024-03-15,3,4,19,1,13.0084683488179,77.69536673732148
964,2024-03-15,3,4,20,6,13.0084683488179,77.69536673732148
964,2024-03-15,3,4,21,1,13.0084683488179,77.69536673732148
964,2024-03-15,3,4,22,1,13.0084683488179,77.69536673732148
964,2024-03-16,3,5,19,6,13.0084683488179,77.69536673732148
964,2024-03-16,3,5,20,2,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,5,4,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,6,4,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,7,1,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,8,5,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,17,5,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,18,21,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,19,6,13.0084683488179,77.69536673732148
964,2024-03-17,3,6,20,7,13.0084683488179,77.69536673732148
964,2024-03-18,3,0,3,1,13.0084683488179,77.69536673732148
964,2024-03-18,3,0,6,2,13.0084683488179,77.69536673732148
964,2024-03-18,3,0,18,24,13.0084683488179,77.69536673732148
964,2024-03-18,3,0,19,11,13.0084683488179,77.69536673732148
964,2024-03-18,3,0,20,6,13.0084683488179,77.69536673732148
964,2024-03-19,3,1,5,1,13.0084683488179,77.69536673732148
964,2024-03-19,3,1,6,1,13.0084683488179,77.69536673732148
964,2024-03-19,3,1,18,32,13.0084683488179,77.69536673732148
964,2024-03-19,3,1,19,15,13.0084683488179,77.69536673732148
964,2024-03-19,3,1,20,3,13.0084683488179,77.69536673732148
964,2024-03-20,3,2,0,2,13.0084683488179,77.69536673732148
964,2024-03-20,3,2,16,11,13.0084683488179,77.69536673732148
964,2024-03-20,3,2,18,13,13.0084683488179,77.69536673732148
964,2024-03-20,3,2,19,4,13.0084683488179,77.69536673732148
964,2024-03-20,3,2,20,1,13.0084683488179,77.69536673732148
964,2024-03-20,3,2,21,1,13.0084683488179,77.69536673732148
964,2024-03-21,3,3,16,2,13.0084683488179,77.69536673732148
964,2024-03-21,3,3,17,25,13.0084683488179,77.69536673732148
964,2024-03-21,3,3,18,12,13.0084683488179,77.69536673732148
964,2024-03-21,3,3,19,8,13.0084683488179,77.69536673732148
964,2024-03-21,3,3,20,3,13.0084683488179,77.69536673732148
964,2024-03-21,3,3,21,1,13.0084683488179,77.69536673732148
964,2024-03-22,3,4,4,1,13.0084683488179,77.69536673732148
964,2024-03-22,3,4,5,11,13.0084683488179,77.69536673732148
964,2024-03-22,3,4,6,11,13.0084683488179,77.69536673732148
964,2024-03-22,3,4,7,4,13.0084683488179,77.69536673732148
964,2024-03-22,3,4,8,4,13.0084683488179,77.69536673732148
964,2024-03-22,3,4,19,1,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,3,7,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,4,2,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,5,1,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,11,1,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,17,7,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,18,2,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,20,8,13.0084683488179,77.69536673732148
964,2024-03-23,3,5,21,3,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,1,1,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,2,5,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,4,1,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,5,2,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,6,7,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,15,1,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,16,2,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,17,4,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,18,28,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,19,5,13.0084683488179,77.69536673732148
964,2024-03-24,3,6,20,2,13.0084683488179,77.69536673732148
964,2024-03-25,3,0,0,1,13.0084683488179,77.69536673732148
964,2024-03-25,3,0,5,1,13.0084683488179,77.69536673732148
964,2024-03-25,3,0,17,4,13.0084683488179,77.69536673732148
964,2024-03-25,3,0,18,13,13.0084683488179,77.69536673732148
964,2024-03-25,3,0,19,19,13.0084683488179,77.69536673732148
964,2024-03-25,3,0,20,2,13.0084683488179,77.69536673732148
964,2024-03-25,3,0,21,3,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,0,5,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,2,5,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,16,3,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,18,1,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,19,3,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,20,1,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,21,1,13.0084683488179,77.69536673732148
964,2024-03-26,3,1,22,3,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,1,4,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,2,2,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,6,1,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,18,1,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,19,4,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,20,1,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,21,2,13.0084683488179,77.69536673732148
964,2024-03-27,3,2,22,1,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,1,3,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,2,1,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,5,2,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,18,1,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,19,2,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,20,1,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,22,1,13.0084683488179,77.69536673732148
964,2024-03-28,3,3,23,2,13.0084683488179,77.69536673732148
964,2024-03-29,3,4,2,2,13.0084683488179,77.69536673732148
964,2024-03-29,3,4,18,18,13.0084683488179,77.69536673732148
964,2024-03-29,3,4,19,9,13.0084683488179,77.69536673732148
964,2024-03-29,3,4,20,2,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,2,9,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,3,3,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,4,3,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,5,2,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,8,2,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,17,1,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,18,1,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,20,5,13.0084683488179,77.69536673732148
964,2024-03-30,3,5,22,1,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,2,1,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,6,3,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,7,2,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,15,4,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,16,1,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,17,1,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,18,9,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,19,6,13.0084683488179,77.69536673732148
964,2024-03-31,3,6,20,1,13.0084683488179,77.69536673732148
964,2024-04-01,4,0,18,1,13.0084683488179,77.69536673732148
